GEOID20,NAME,Estimate_Total,MoE_Total,Estimate_Total_Not_Hispanic_or_Latino,MoE_Total_Not_Hispanic_or_Latino,Estimate_Total_Not_Hispanic_or_Latino_White_alone,MoE_Total_Not_Hispanic_or_Latino_White_alone,Estimate_Total_Not_Hispanic_or_Latino_Black_or_African_American_alone,MoE_Total_Not_Hispanic_or_Latino_Black_or_African_American_alone,Estimate_Total_Not_Hispanic_or_Latino_American_Indian_and_Alaska_Native_alone,MoE_Total_Not_Hispanic_or_Latino_American_Indian_and_Alaska_Native_alone,Estimate_Total_Not_Hispanic_or_Latino_Asian_alone,MoE_Total_Not_Hispanic_or_Latino_Asian_alone,Estimate_Total_Not_Hispanic_or_Latino_Native_Hawaiian_and_Other_Pacific_Islander_alone,MoE_Total_Not_Hispanic_or_Latino_Native_Hawaiian_and_Other_Pacific_Islander_alone,Estimate_Total_Not_Hispanic_or_Latino_Some_other_race_alone,MoE_Total_Not_Hispanic_or_Latino_Some_other_race_alone,Estimate_Total_Not_Hispanic_or_Latino_Two_or_more_races,MoE_Total_Not_Hispanic_or_Latino_Two_or_more_races,Estimate_Total_Not_Hispanic_or_Latino_Two_or_more_races_Two_races_including_Some_other_race,MoE_Total_Not_Hispanic_or_Latino_Two_or_more_races_Two_races_including_Some_other_race,"Estimate_Total_Not_Hispanic_or_Latino_Two_or_more_races_Two_races_excluding_Some_other_race,_and_three_or_more_races","MoE_Total_Not_Hispanic_or_Latino_Two_or_more_races_Two_races_excluding_Some_other_race,_and_three_or_more_races",Estimate_Total_Hispanic_or_Latino,MoE_Total_Hispanic_or_Latino,Estimate_Total_Hispanic_or_Latino_White_alone,MoE_Total_Hispanic_or_Latino_White_alone,Estimate_Total_Hispanic_or_Latino_Black_or_African_American_alone,MoE_Total_Hispanic_or_Latino_Black_or_African_American_alone,Estimate_Total_Hispanic_or_Latino_American_Indian_and_Alaska_Native_alone,MoE_Total_Hispanic_or_Latino_American_Indian_and_Alaska_Native_alone,Estimate_Total_Hispanic_or_Latino_Asian_alone,MoE_Total_Hispanic_or_Latino_Asian_alone,Estimate_Total_Hispanic_or_Latino_Native_Hawaiian_and_Other_Pacific_Islander_alone,MoE_Total_Hispanic_or_Latino_Native_Hawaiian_and_Other_Pacific_Islander_alone,Estimate_Total_Hispanic_or_Latino_Some_other_race_alone,MoE_Total_Hispanic_or_Latino_Some_other_race_alone,Estimate_Total_Hispanic_or_Latino_Two_or_more_races,MoE_Total_Hispanic_or_Latino_Two_or_more_races,Estimate_Total_Hispanic_or_Latino_Two_or_more_races_Two_races_including_Some_other_race,MoE_Total_Hispanic_or_Latino_Two_or_more_races_Two_races_including_Some_other_race,"Estimate_Total_Hispanic_or_Latino_Two_or_more_races_Two_races_excluding_Some_other_race,_and_three_or_more_races","MoE_Total_Hispanic_or_Latino_Two_or_more_races_Two_races_excluding_Some_other_race,_and_three_or_more_races"
1500000US360810306005,"Block Group 5, Census Tract 306, Queens County, New York",1725,447,1622,450,134,71,1270,418,0,12,185,217,0,12,33,67,0,12,0,12,0,12,103,76,44,46,0,12,0,12,0,12,0,12,0,12,59,60,22,34,37,50
1500000US360810309031,"Block Group 1, Census Tract 309.03, Queens County, New York",1303,415,859,323,101,52,0,12,0,12,758,320,0,12,0,12,0,12,0,12,0,12,444,231,249,158,42,84,0,12,0,12,0,12,108,110,45,70,45,70,0,12
1500000US360810309032,"Block Group 2, Census Tract 309.03, Queens County, New York",1278,347,733,261,244,178,11,19,0,12,449,235,0,12,0,12,29,36,0,12,29,36,545,232,236,174,0,12,0,12,0,12,0,12,309,211,0,12,0,12,0,12
1500000US360810309033,"Block Group 3, Census Tract 309.03, Queens County, New York",1320,448,347,179,102,63,136,152,0,12,109,85,0,12,0,12,0,12,0,12,0,12,973,399,264,173,36,46,0,12,0,12,0,12,501,304,172,210,8,14,164,209
1500000US360810309034,"Block Group 4, Census Tract 309.03, Queens County, New York",1455,505,1060,470,42,34,0,12,35,53,957,474,0,12,0,12,26,43,26,43,0,12,395,209,85,88,0,12,0,12,0,12,0,12,261,197,49,68,43,68,6,10
1500000US360810309041,"Block Group 1, Census Tract 309.04, Queens County, New York",1064,273,630,211,326,130,0,12,0,12,195,152,0,12,0,12,109,95,39,46,70,81,434,197,168,113,7,11,0,12,8,14,0,12,242,163,9,16,0,12,9,16
1500000US360810309042,"Block Group 2, Census Tract 309.04, Queens County, New York",1737,500,1015,341,420,184,8,10,0,12,570,304,0,12,17,27,0,12,0,12,0,12,722,340,365,247,0,12,75,143,0,12,0,12,156,146,126,151,126,151,0,12
1500000US360810309051,"Block Group 1, Census Tract 309.05, Queens County, New York",285,155,237,121,118,84,16,16,0,12,103,75,0,12,0,12,0,12,0,12,0,12,48,69,5,12,0,12,0,12,0,12,0,12,43,68,0,12,0,12,0,12
1500000US360810309052,"Block Group 2, Census Tract 309.05, Queens County, New York",2568,911,1286,716,219,150,51,77,0,12,879,718,0,12,0,12,137,181,0,12,137,181,1282,649,622,367,0,12,200,311,0,12,0,12,385,377,75,85,27,43,48,73
1500000US360810309061,"Block Group 1, Census Tract 309.06, Queens County, New York",780,289,573,262,108,98,92,146,0,12,355,213,0,12,0,12,18,29,0,12,18,29,207,145,189,141,0,12,0,12,0,12,0,12,18,29,0,12,0,12,0,12
1500000US360810309062,"Block Group 2, Census Tract 309.06, Queens County, New York",1308,480,1045,390,383,303,5,6,0,12,657,286,0,12,0,12,0,12,0,12,0,12,263,248,243,229,0,12,0,12,0,12,0,12,0,12,20,31,0,12,20,31
1500000US360810309063,"Block Group 3, Census Tract 309.06, Queens County, New York",1161,413,791,313,284,186,43,68,0,12,464,238,0,12,0,12,0,12,0,12,0,12,370,279,230,262,44,69,0,12,0,12,0,12,96,112,0,12,0,12,0,12
1500000US360810317001,"Block Group 1, Census Tract 317, Queens County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360810317002,"Block Group 2, Census Tract 317, Queens County, New York",2216,802,1838,806,1217,602,488,626,0,12,133,133,0,12,0,12,0,12,0,12,0,12,378,242,378,242,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360810317003,"Block Group 3, Census Tract 317, Queens County, New York",979,433,852,405,772,404,22,37,0,12,58,75,0,12,0,12,0,12,0,12,0,12,127,112,75,95,24,39,0,12,0,12,0,12,15,23,13,21,13,21,0,12
1500000US360810317004,"Block Group 4, Census Tract 317, Queens County, New York",807,290,788,290,749,287,10,18,0,12,29,47,0,12,0,12,0,12,0,12,0,12,19,32,19,32,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360810317005,"Block Group 5, Census Tract 317, Queens County, New York",1214,440,1167,437,1123,437,20,21,0,12,24,27,0,12,0,12,0,12,0,12,0,12,47,69,10,23,0,12,0,12,0,12,0,12,37,64,0,12,0,12,0,12
1500000US360810320001,"Block Group 1, Census Tract 320, Queens County, New York",1079,309,1058,300,14,24,933,267,41,66,38,59,0,12,0,12,32,56,0,12,32,56,21,31,0,12,21,31,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360810320002,"Block Group 2, Census Tract 320, Queens County, New York",1115,342,843,273,103,106,669,258,0,12,36,45,0,12,0,12,35,28,0,12,35,28,272,115,100,92,53,46,0,12,0,12,0,12,79,50,40,63,20,47,20,43
1500000US360810320003,"Block Group 3, Census Tract 320, Queens County, New York",1485,577,1376,511,5,11,1291,498,0,12,51,68,0,12,16,25,13,22,13,22,0,12,109,129,65,106,18,40,0,12,0,12,0,12,5,11,21,22,5,11,16,19
1500000US360810320004,"Block Group 4, Census Tract 320, Queens County, New York",947,515,818,462,9,13,520,294,0,12,49,88,0,12,0,12,240,369,240,369,0,12,129,205,0,12,0,12,0,12,0,12,0,12,129,205,0,12,0,12,0,12
1500000US360810327001,"Block Group 1, Census Tract 327, Queens County, New York",2042,599,1004,545,176,107,26,42,0,12,725,520,0,12,0,12,77,109,0,12,77,109,1038,360,364,218,12,17,0,12,0,12,0,12,619,276,43,48,17,20,26,42
1500000US360810327002,"Block Group 2, Census Tract 327, Queens County, New York",1286,461,474,247,90,97,9,16,0,12,375,241,0,12,0,12,0,12,0,12,0,12,812,432,117,82,0,12,22,42,0,12,0,12,482,306,191,281,191,281,0,12
1500000US360810328001,"Block Group 1, Census Tract 328, Queens County, New York",1243,328,1096,304,6,8,887,232,0,12,134,177,0,12,14,21,55,66,40,64,15,18,147,147,0,12,39,62,0,12,0,12,0,12,108,134,0,12,0,12,0,12
1500000US360810328002,"Block Group 2, Census Tract 328, Queens County, New York",808,279,808,279,13,21,766,287,0,12,0,12,0,12,0,12,29,46,0,12,29,46,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360810328003,"Block Group 3, Census Tract 328, Queens County, New York",683,337,605,337,6,11,597,336,0,12,0,12,0,12,0,12,2,4,0,12,2,4,78,97,7,11,63,94,0,12,0,12,0,12,8,10,0,12,0,12,0,12
1500000US360810329001,"Block Group 1, Census Tract 329, Queens County, New York",1945,501,605,353,227,178,75,80,0,12,293,282,0,12,0,12,10,22,0,12,10,22,1340,459,505,421,13,28,2,22,0,12,0,12,804,363,16,21,0,12,16,21
1500000US360810329002,"Block Group 2, Census Tract 329, Queens County, New York",857,428,440,227,94,146,100,106,0,12,195,125,0,12,44,66,7,11,7,11,0,12,417,341,300,345,0,12,0,12,7,11,0,12,48,66,62,75,62,75,0,12
1500000US360810329003,"Block Group 3, Census Tract 329, Queens County, New York",588,263,403,256,103,78,0,12,0,12,300,245,0,12,0,12,0,12,0,12,0,12,185,123,51,49,0,12,30,48,0,12,0,12,76,88,28,32,16,24,12,19
1500000US360810330001,"Block Group 1, Census Tract 330, Queens County, New York",1619,545,1536,531,0,12,1435,519,0,12,21,34,0,12,80,132,0,12,0,12,0,12,83,85,0,12,37,36,0,12,0,12,0,12,46,72,0,12,0,12,0,12
1500000US360810330002,"Block Group 2, Census Tract 330, Queens County, New York",1291,590,1285,590,8,13,1257,583,0,12,0,12,0,12,20,32,0,12,0,12,0,12,6,12,0,12,6,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360810330003,"Block Group 3, Census Tract 330, Queens County, New York",1970,498,1717,471,25,37,1692,475,0,12,0,12,0,12,0,12,0,12,0,12,0,12,253,236,0,12,106,119,0,12,0,12,0,12,147,198,0,12,0,12,0,12
1500000US360810330004,"Block Group 4, Census Tract 330, Queens County, New York",1145,371,1060,365,0,12,1028,360,0,12,0,12,0,12,9,15,23,36,0,12,23,36,85,85,46,73,20,30,0,12,0,12,0,12,19,30,0,12,0,12,0,12
1500000US360810330005,"Block Group 5, Census Tract 330, Queens County, New York",1229,552,1206,550,9,15,900,403,0,12,0,12,0,12,0,12,297,301,12,19,285,297,23,25,2,4,3,6,0,12,0,12,0,12,17,24,1,4,0,12,1,4
1500000US360810331000,"Block Group 0, Census Tract 331, Queens County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360810331001,"Block Group 1, Census Tract 331, Queens County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360810334011,"Block Group 1, Census Tract 334.01, Queens County, New York",1102,253,819,229,0,12,703,213,0,12,95,114,0,12,0,12,21,31,21,31,0,12,283,188,5,8,64,80,0,12,0,12,0,12,214,142,0,12,0,12,0,12
1500000US360810334012,"Block Group 2, Census Tract 334.01, Queens County, New York",2611,437,2330,416,44,35,2243,419,14,20,29,48,0,12,0,12,0,12,0,12,0,12,281,219,5,11,63,53,0,12,0,12,0,12,213,209,0,12,0,12,0,12
1500000US360810334031,"Block Group 1, Census Tract 334.03, Queens County, New York",1931,620,1868,611,0,12,1843,611,0,12,0,12,0,12,0,12,25,40,0,12,25,40,63,102,0,12,63,102,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360810334032,"Block Group 2, Census Tract 334.03, Queens County, New York",2418,607,2242,578,0,12,2047,540,0,12,0,12,0,12,195,291,0,12,0,12,0,12,176,226,39,63,0,12,0,12,0,12,0,12,137,217,0,12,0,12,0,12
1500000US360810334041,"Block Group 1, Census Tract 334.04, Queens County, New York",3008,997,3008,997,0,12,2978,998,0,12,0,12,0,12,0,12,30,50,30,50,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360810334042,"Block Group 2, Census Tract 334.04, Queens County, New York",2212,518,2212,518,73,120,2094,484,0,12,0,12,0,12,0,12,45,72,0,12,45,72,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360810334051,"Block Group 1, Census Tract 334.05, Queens County, New York",2119,725,1710,734,42,75,1578,719,0,12,90,153,0,12,0,12,0,12,0,12,0,12,409,356,139,138,62,105,136,203,0,12,0,12,0,12,72,122,72,122,0,12
1500000US360810334052,"Block Group 2, Census Tract 334.05, Queens County, New York",484,540,484,540,41,67,299,506,0,12,0,12,0,12,144,172,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360810337001,"Block Group 1, Census Tract 337, Queens County, New York",1467,397,232,130,88,75,0,12,0,12,134,102,0,12,10,16,0,12,0,12,0,12,1235,391,676,443,0,12,0,12,0,12,0,12,559,292,0,12,0,12,0,12
1500000US360810337002,"Block Group 2, Census Tract 337, Queens County, New York",1140,477,749,400,167,202,0,12,0,12,582,330,0,12,0,12,0,12,0,12,0,12,391,284,239,216,0,12,0,12,0,12,0,12,152,146,0,12,0,12,0,12
1500000US360810339001,"Block Group 1, Census Tract 339, Queens County, New York",956,270,477,175,164,135,18,27,0,12,276,193,0,12,0,12,19,59,0,12,19,59,479,207,313,177,26,42,0,12,0,12,0,12,129,102,11,17,11,17,0,12
1500000US360810339002,"Block Group 2, Census Tract 339, Queens County, New York",755,227,408,193,172,100,0,12,0,12,216,187,0,12,0,12,20,31,20,31,0,12,347,161,204,156,59,68,0,12,0,12,0,12,54,64,30,37,5,9,25,32
1500000US360810339003,"Block Group 3, Census Tract 339, Queens County, New York",955,389,624,342,424,260,0,12,0,12,72,75,0,12,0,12,128,183,0,12,128,183,331,219,53,53,33,52,0,12,0,12,0,12,219,213,26,42,0,12,26,42
1500000US360810347001,"Block Group 1, Census Tract 347, Queens County, New York",1060,214,445,129,59,51,188,86,64,60,106,102,0,12,0,12,28,35,22,33,6,10,615,184,195,97,33,54,0,12,0,12,0,12,327,152,60,54,32,37,28,41
1500000US360810347002,"Block Group 2, Census Tract 347, Queens County, New York",1780,419,792,312,170,84,118,85,0,12,487,287,0,12,6,12,11,18,0,12,11,18,988,293,323,150,17,19,0,12,0,12,0,12,619,275,29,29,8,16,21,23
1500000US360810351001,"Block Group 1, Census Tract 351, Queens County, New York",591,228,138,94,68,62,39,47,0,12,31,49,0,12,0,12,0,12,0,12,0,12,453,200,86,111,17,28,0,12,0,12,0,12,323,199,27,42,27,42,0,12
1500000US360810351002,"Block Group 2, Census Tract 351, Queens County, New York",1817,387,869,186,278,100,200,120,0,12,377,152,0,12,14,23,0,12,0,12,0,12,948,342,290,147,80,118,0,12,0,12,0,12,551,276,27,24,19,22,8,12
1500000US360810351003,"Block Group 3, Census Tract 351, Queens County, New York",1072,572,193,162,43,44,36,58,0,12,114,142,0,12,0,12,0,12,0,12,0,12,879,542,454,399,0,12,0,12,0,12,0,12,400,431,25,40,25,40,0,12
1500000US360810352001,"Block Group 1, Census Tract 352, Queens County, New York",1265,355,1205,352,14,15,1071,350,0,12,53,69,0,12,64,74,3,7,0,12,3,7,60,65,3,5,36,53,0,12,0,12,0,12,4,9,17,27,0,12,17,27
1500000US360810352002,"Block Group 2, Census Tract 352, Queens County, New York",1378,388,1337,388,0,12,1041,252,0,12,0,12,0,12,163,242,133,174,133,174,0,12,41,41,23,35,0,12,0,12,0,12,0,12,11,17,7,11,7,11,0,12
1500000US360810353001,"Block Group 1, Census Tract 353, Queens County, New York",1190,249,376,128,81,71,178,98,0,12,117,77,0,12,0,12,0,12,0,12,0,12,814,253,208,111,33,41,0,12,0,12,0,12,548,231,25,39,25,39,0,12
1500000US360810353002,"Block Group 2, Census Tract 353, Queens County, New York",949,422,115,73,6,9,31,30,0,12,67,64,0,12,0,12,11,16,0,12,11,16,834,425,123,100,0,12,0,12,8,12,0,12,565,310,138,170,138,170,0,12
1500000US360810357001,"Block Group 1, Census Tract 357, Queens County, New York",1537,758,695,308,17,27,463,264,0,12,189,102,0,12,0,12,26,43,0,12,26,43,842,661,183,125,12,19,0,12,0,12,0,12,505,602,142,189,57,119,85,111
1500000US360810357002,"Block Group 2, Census Tract 357, Queens County, New York",737,305,372,203,51,55,244,149,0,12,77,115,0,12,0,12,0,12,0,12,0,12,365,229,36,41,0,12,0,12,0,12,0,12,244,210,85,126,85,126,0,12
1500000US360810357003,"Block Group 3, Census Tract 357, Queens County, New York",1233,320,928,266,293,101,450,172,0,12,158,134,6,12,0,12,21,23,5,11,16,20,305,175,233,168,17,19,0,12,0,12,0,12,0,12,55,57,52,57,3,5
1500000US360810358001,"Block Group 1, Census Tract 358, Queens County, New York",1016,398,960,388,24,38,936,376,0,12,0,12,0,12,0,12,0,12,0,12,0,12,56,41,23,35,22,36,0,12,0,12,0,12,11,18,0,12,0,12,0,12
1500000US360810358002,"Block Group 2, Census Tract 358, Queens County, New York",1434,471,1398,457,38,45,1359,457,0,12,1,2,0,12,0,12,0,12,0,12,0,12,36,57,0,12,36,57,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360810358003,"Block Group 3, Census Tract 358, Queens County, New York",1331,370,1096,361,0,12,1060,354,0,12,0,12,0,12,0,12,36,51,0,12,36,51,235,235,115,182,0,12,0,12,0,12,0,12,120,156,0,12,0,12,0,12
1500000US360810358004,"Block Group 4, Census Tract 358, Queens County, New York",649,284,598,291,16,27,557,284,0,12,25,39,0,12,0,12,0,12,0,12,0,12,51,59,0,12,51,59,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360810361001,"Block Group 1, Census Tract 361, Queens County, New York",975,315,451,269,52,45,354,261,0,12,40,42,0,12,0,12,5,7,0,12,5,7,524,206,147,91,13,14,0,12,0,12,0,12,259,163,105,82,57,64,48,56
1500000US360810361002,"Block Group 2, Census Tract 361, Queens County, New York",1221,287,401,165,5,8,106,81,0,12,278,153,0,12,0,12,12,18,0,12,12,18,820,275,121,95,20,31,10,16,0,12,0,12,669,260,0,12,0,12,0,12
1500000US360810363001,"Block Group 1, Census Tract 363, Queens County, New York",994,250,341,157,54,81,184,101,0,12,90,109,0,12,0,12,13,46,0,12,13,46,653,248,53,64,19,25,0,12,0,12,0,12,575,239,6,9,6,9,0,12
1500000US360810363002,"Block Group 2, Census Tract 363, Queens County, New York",807,326,111,63,0,12,72,52,0,12,27,31,0,12,0,12,12,18,12,18,0,12,696,325,105,86,0,12,0,12,0,12,0,12,519,307,72,75,34,53,38,56
1500000US360810365001,"Block Group 1, Census Tract 365, Queens County, New York",1020,319,271,139,18,29,116,141,0,12,118,106,0,12,0,12,19,24,0,12,19,24,749,297,76,111,0,12,10,14,0,12,0,12,663,274,0,12,0,12,0,12
1500000US360810365002,"Block Group 2, Census Tract 365, Queens County, New York",1774,459,454,240,15,20,236,148,0,12,203,186,0,12,0,12,0,12,0,12,0,12,1320,406,191,159,88,103,42,46,0,12,0,12,873,323,126,184,126,184,0,12
1500000US360810366001,"Block Group 1, Census Tract 366, Queens County, New York",1646,401,1543,411,0,12,1408,456,0,12,115,162,0,12,15,19,5,9,0,12,5,9,103,119,50,94,40,39,0,12,0,12,0,12,2,4,11,20,0,12,11,20
1500000US360810366002,"Block Group 2, Census Tract 366, Queens County, New York",1149,313,1004,288,21,35,954,279,0,12,7,10,0,12,0,12,22,31,0,12,22,31,145,84,26,36,68,75,0,12,0,12,0,12,51,52,0,12,0,12,0,12
1500000US360810367001,"Block Group 1, Census Tract 367, Queens County, New York",743,321,325,155,27,39,236,141,0,12,43,41,0,12,0,12,19,23,13,20,6,9,418,340,101,94,0,12,0,12,0,12,0,12,311,291,6,11,0,12,6,11
1500000US360810367002,"Block Group 2, Census Tract 367, Queens County, New York",1355,302,792,235,84,44,580,204,0,12,92,82,0,12,7,12,29,31,0,12,29,31,563,221,197,139,11,16,0,12,0,12,0,12,307,204,48,46,38,43,10,15
1500000US360810368001,"Block Group 1, Census Tract 368, Queens County, New York",1532,627,1453,635,0,12,1447,636,0,12,0,12,0,12,0,12,6,9,6,9,0,12,79,69,0,12,0,12,0,12,0,12,0,12,56,62,23,30,0,12,23,30
1500000US360810368002,"Block Group 2, Census Tract 368, Queens County, New York",851,229,814,225,5,7,720,193,0,12,0,12,0,12,0,12,89,106,9,10,80,106,37,41,7,11,4,6,0,12,0,12,0,12,0,12,26,40,26,40,0,12
1500000US360810371001,"Block Group 1, Census Tract 371, Queens County, New York",1211,268,675,237,40,32,383,185,0,12,208,136,0,12,8,13,36,50,0,12,36,50,536,148,104,98,1,3,2,4,0,12,0,12,421,118,8,12,8,12,0,12
1500000US360810373001,"Block Group 1, Census Tract 373, Queens County, New York",1031,479,275,117,17,13,157,77,0,12,31,34,0,12,7,11,63,49,0,12,63,49,756,470,109,93,0,12,0,12,0,12,0,12,586,460,61,48,35,27,26,33
1500000US360810373002,"Block Group 2, Census Tract 373, Queens County, New York",1314,306,423,150,45,42,77,43,0,12,295,137,0,12,6,10,0,12,0,12,0,12,891,320,79,60,7,10,0,12,0,12,0,12,739,312,66,75,10,16,56,73
1500000US360810375011,"Block Group 1, Census Tract 375.01, Queens County, New York",1482,293,215,117,22,23,0,12,0,12,193,123,0,12,0,12,0,12,0,12,0,12,1267,297,559,279,75,74,40,63,0,12,0,12,586,227,7,11,0,12,7,11
1500000US360810375021,"Block Group 1, Census Tract 375.02, Queens County, New York",1220,307,226,125,40,45,164,106,0,12,22,16,0,12,0,12,0,12,0,12,0,12,994,285,316,165,8,12,29,39,0,12,0,12,617,255,24,37,24,37,0,12
1500000US360810375022,"Block Group 2, Census Tract 375.02, Queens County, New York",1322,548,324,334,14,18,258,333,0,12,50,36,0,12,2,8,0,12,0,12,0,12,998,285,213,110,8,13,0,12,0,12,0,12,717,274,60,71,60,71,0,12
1500000US360810376001,"Block Group 1, Census Tract 376, Queens County, New York",1022,346,925,338,0,12,914,334,0,12,0,12,0,12,0,12,11,18,0,12,11,18,97,91,97,91,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360810376002,"Block Group 2, Census Tract 376, Queens County, New York",1904,943,1904,943,9,14,1678,938,21,32,47,78,0,12,139,210,10,15,0,12,10,15,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360810376003,"Block Group 3, Census Tract 376, Queens County, New York",701,287,701,287,19,29,682,288,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360810376004,"Block Group 4, Census Tract 376, Queens County, New York",1306,433,1226,423,0,12,1195,424,0,12,0,12,0,12,31,51,0,12,0,12,0,12,80,91,0,12,0,12,0,12,0,12,0,12,80,91,0,12,0,12,0,12
1500000US360810376005,"Block Group 5, Census Tract 376, Queens County, New York",1289,379,1256,375,0,12,1256,375,0,12,0,12,0,12,0,12,0,12,0,12,0,12,33,53,0,12,33,53,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360810377001,"Block Group 1, Census Tract 377, Queens County, New York",1989,480,262,187,5,7,166,126,0,12,91,143,0,12,0,12,0,12,0,12,0,12,1727,467,436,231,83,107,0,12,0,12,0,12,1177,470,31,37,10,29,21,24
1500000US360810377002,"Block Group 2, Census Tract 377, Queens County, New York",1907,549,122,63,12,19,95,52,0,12,15,23,0,12,0,12,0,12,0,12,0,12,1785,557,393,210,0,12,17,26,0,12,0,12,1375,544,0,12,0,12,0,12
1500000US360810379001,"Block Group 1, Census Tract 379, Queens County, New York",2053,675,229,243,13,20,164,235,0,12,34,45,0,12,18,28,0,12,0,12,0,12,1824,637,1121,557,24,42,0,12,0,12,0,12,632,367,47,82,0,12,47,82
1500000US360810379002,"Block Group 2, Census Tract 379, Queens County, New York",3037,966,488,190,37,56,110,82,0,12,341,237,0,12,0,12,0,12,0,12,0,12,2549,943,367,255,91,132,33,51,0,12,0,12,1720,952,338,321,279,308,59,69
1500000US360810379003,"Block Group 3, Census Tract 379, Queens County, New York",1231,647,91,79,8,13,40,67,0,12,43,53,0,12,0,12,0,12,0,12,0,12,1140,637,478,271,0,12,0,12,0,12,11,17,598,602,53,80,12,20,41,76
1500000US360810381001,"Block Group 1, Census Tract 381, Queens County, New York",2048,784,357,145,55,65,280,131,0,12,1,3,0,12,0,12,21,33,0,12,21,33,1691,792,694,353,20,24,0,12,0,12,0,12,579,368,398,623,398,623,0,12
1500000US360810381002,"Block Group 2, Census Tract 381, Queens County, New York",2678,772,513,301,181,253,87,74,0,12,191,143,0,12,16,21,38,59,0,12,38,59,2165,639,918,522,44,72,13,20,0,12,0,12,1132,509,58,75,31,37,27,41
1500000US360810381003,"Block Group 3, Census Tract 381, Queens County, New York",1987,584,374,164,0,12,237,125,0,12,89,77,0,12,48,79,0,12,0,12,0,12,1613,578,688,439,60,96,0,12,0,12,0,12,605,373,260,300,260,300,0,12
1500000US360810383010,"Block Group 0, Census Tract 383.01, Queens County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360810383011,"Block Group 1, Census Tract 383.01, Queens County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360810383020,"Block Group 0, Census Tract 383.02, Queens County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360810383021,"Block Group 1, Census Tract 383.02, Queens County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360810384001,"Block Group 1, Census Tract 384, Queens County, New York",1280,318,1235,284,5,5,1228,284,0,12,0,12,0,12,0,12,2,3,0,12,2,3,45,56,0,12,5,8,0,12,0,12,0,12,40,55,0,12,0,12,0,12
1500000US360810384002,"Block Group 2, Census Tract 384, Queens County, New York",1051,377,1020,381,6,11,1008,379,0,12,0,12,0,12,0,12,6,10,0,12,6,10,31,38,24,36,7,11,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360810394001,"Block Group 1, Census Tract 394, Queens County, New York",1368,400,1216,350,8,13,999,273,0,12,34,51,0,12,12,17,163,254,0,12,163,254,152,210,7,9,0,12,0,12,0,12,0,12,132,207,13,19,0,12,13,19
1500000US360810394002,"Block Group 2, Census Tract 394, Queens County, New York",958,199,815,203,0,12,750,200,0,12,5,8,0,12,2,4,58,63,0,12,58,63,143,98,0,12,31,37,0,12,0,12,0,12,112,95,0,12,0,12,0,12
1500000US360810394003,"Block Group 3, Census Tract 394, Queens County, New York",558,170,533,168,7,11,504,169,0,12,17,17,0,12,5,7,0,12,0,12,0,12,25,28,0,12,0,12,0,12,0,12,0,12,25,28,0,12,0,12,0,12
