GEO_ID,NAME,B19013_001E,B19013_001EA,B19013_001M,B19013_001MA
Geography,Geographic Area Name,Estimate!!Median household income in the past 12 months (in 2020 inflation-adjusted dollars),Annotation of Estimate!!Median household income in the past 12 months (in 2020 inflation-adjusted dollars),Margin of Error!!Median household income in the past 12 months (in 2020 inflation-adjusted dollars),Annotation of Margin of Error!!Median household income in the past 12 months (in 2020 inflation-adjusted dollars)
1400000US36081004401,"Census Tract 44.01, Queens County, New York",69375,null,15747,null
1400000US36081004500,"Census Tract 45, Queens County, New York",68023,null,16490,null
1400000US36081004700,"Census Tract 47, Queens County, New York",42054,null,8725,null
1400000US36081005000,"Census Tract 50, Queens County, New York",-,-,**,**
1400000US36081005100,"Census Tract 51, Queens County, New York",61653,null,8194,null
1400000US36081005200,"Census Tract 52, Queens County, New York",63958,null,16590,null
1400000US36081005300,"Census Tract 53, Queens County, New York",92898,null,21940,null
1400000US36081005400,"Census Tract 54, Queens County, New York",77286,null,6755,null
1400000US36081005500,"Census Tract 55, Queens County, New York",86583,null,32234,null
1400000US36081005700,"Census Tract 57, Queens County, New York",82721,null,18245,null
1400000US36081005800,"Census Tract 58, Queens County, New York",80902,null,8616,null
1400000US36081005900,"Census Tract 59, Queens County, New York",95633,null,11465,null
1400000US36081006100,"Census Tract 61, Queens County, New York",92636,null,15512,null
1400000US36081006201,"Census Tract 62.01, Queens County, New York",56380,null,11209,null
1400000US36081006202,"Census Tract 62.02, Queens County, New York",56181,null,11184,null
1400000US36081006300,"Census Tract 63, Queens County, New York",90781,null,19227,null
1400000US36081006501,"Census Tract 65.01, Queens County, New York",91307,null,13956,null
1400000US36081006502,"Census Tract 65.02, Queens County, New York",82411,null,5833,null
1400000US36081006900,"Census Tract 69, Queens County, New York",109821,null,34892,null
1400000US36081007100,"Census Tract 71, Queens County, New York",92872,null,14166,null
1400000US36081007300,"Census Tract 73, Queens County, New York",92361,null,19127,null
1400000US36081007500,"Census Tract 75, Queens County, New York",77254,null,29307,null
1400000US36081007700,"Census Tract 77, Queens County, New York",106176,null,29186,null
1400000US36081007900,"Census Tract 79, Queens County, New York",64079,null,23966,null
1400000US36081008100,"Census Tract 81, Queens County, New York",77283,null,23930,null
1400000US36081008300,"Census Tract 83, Queens County, New York",78182,null,22561,null
1400000US36081008500,"Census Tract 85, Queens County, New York",52283,null,12536,null
1400000US36081008600,"Census Tract 86, Queens County, New York",69412,null,23867,null
1400000US36081008700,"Census Tract 87, Queens County, New York",20292,null,7230,null
1400000US36081008800,"Census Tract 88, Queens County, New York",95048,null,10391,null
1400000US36081009100,"Census Tract 91, Queens County, New York",77191,null,12265,null
1400000US36081009400,"Census Tract 94, Queens County, New York",82989,null,16329,null
1400000US36081009500,"Census Tract 95, Queens County, New York",87465,null,11893,null
1400000US36081009600,"Census Tract 96, Queens County, New York",91250,null,11949,null
1400000US36081009700,"Census Tract 97, Queens County, New York",101461,null,14281,null
1400000US36081009800,"Census Tract 98, Queens County, New York",75288,null,26482,null
1400000US36081009900,"Census Tract 99, Queens County, New York",-,-,**,**
1400000US36081010000,"Census Tract 100, Queens County, New York",110761,null,36520,null
1400000US36081010100,"Census Tract 101, Queens County, New York",65321,null,11340,null
1400000US36081010200,"Census Tract 102, Queens County, New York",84176,null,9405,null
1400000US36081010300,"Census Tract 103, Queens County, New York",66706,null,5865,null
1400000US36081010400,"Census Tract 104, Queens County, New York",70104,null,31137,null
1400000US36081010500,"Census Tract 105, Queens County, New York",66071,null,15114,null
1400000US36081010600,"Census Tract 106, Queens County, New York",99519,null,31947,null
1400000US36081010701,"Census Tract 107.01, Queens County, New York",-,-,**,**
1400000US36081010800,"Census Tract 108, Queens County, New York",78750,null,9635,null
1400000US36081011000,"Census Tract 110, Queens County, New York",81411,null,15356,null
1400000US36081011100,"Census Tract 111, Queens County, New York",109256,null,18042,null
1400000US36081011200,"Census Tract 112, Queens County, New York",57212,null,19420,null
1400000US36081011300,"Census Tract 113, Queens County, New York",100769,null,17040,null
1400000US36081011400,"Census Tract 114, Queens County, New York",65714,null,23295,null
1400000US36081011500,"Census Tract 115, Queens County, New York",83846,null,24380,null
1400000US36081011600,"Census Tract 116, Queens County, New York",56154,null,46465,null
1400000US36081011700,"Census Tract 117, Queens County, New York",99009,null,11533,null
1400000US36081011800,"Census Tract 118, Queens County, New York",75089,null,13077,null
1400000US36081011900,"Census Tract 119, Queens County, New York",83839,null,16290,null
1400000US36081012000,"Census Tract 120, Queens County, New York",71979,null,15751,null
1400000US36081012100,"Census Tract 121, Queens County, New York",81471,null,10863,null
1400000US36081012200,"Census Tract 122, Queens County, New York",57455,null,38654,null
1400000US36081012301,"Census Tract 123.01, Queens County, New York",100938,null,16228,null
1400000US36081012400,"Census Tract 124, Queens County, New York",68000,null,22587,null
1400000US36081012500,"Census Tract 125, Queens County, New York",101447,null,16265,null
1400000US36081012601,"Census Tract 126.01, Queens County, New York",76429,null,13211,null
1400000US36081012602,"Census Tract 126.02, Queens County, New York",61583,null,7412,null
1400000US36081012800,"Census Tract 128, Queens County, New York",80694,null,22910,null
1400000US36081013000,"Census Tract 130, Queens County, New York",62961,null,35729,null
1400000US36081013200,"Census Tract 132, Queens County, New York",88571,null,47499,null
1400000US36081013400,"Census Tract 134, Queens County, New York",80304,null,33265,null
1400000US36081013500,"Census Tract 135, Queens County, New York",89750,null,41483,null
1400000US36081013600,"Census Tract 136, Queens County, New York",77535,null,11426,null
1400000US36081013700,"Census Tract 137, Queens County, New York",101146,null,11762,null
1400000US36081013800,"Census Tract 138, Queens County, New York",69104,null,6752,null
1400000US36081014000,"Census Tract 140, Queens County, New York",87589,null,20636,null
1400000US36081014100,"Census Tract 141, Queens County, New York",74712,null,15138,null
1400000US36081014201,"Census Tract 142.01, Queens County, New York",51875,null,25359,null
1400000US36081014202,"Census Tract 142.02, Queens County, New York",87782,null,20119,null
1400000US36081014300,"Census Tract 143, Queens County, New York",72841,null,14288,null
1400000US36081014400,"Census Tract 144, Queens County, New York",57115,null,21057,null
1400000US36081014500,"Census Tract 145, Queens County, New York",84038,null,4534,null
1400000US36081014700,"Census Tract 147, Queens County, New York",80871,null,19265,null
1400000US36081014800,"Census Tract 148, Queens County, New York",60227,null,48220,null
1400000US36081014900,"Census Tract 149, Queens County, New York",71364,null,15454,null
1400000US36081015000,"Census Tract 150, Queens County, New York",78935,null,20558,null
1400000US36081015100,"Census Tract 151, Queens County, New York",69547,null,28408,null
1400000US36081015200,"Census Tract 152, Queens County, New York",72917,null,12256,null
1400000US36081015300,"Census Tract 153, Queens County, New York",91094,null,20598,null
1400000US36081015400,"Census Tract 154, Queens County, New York",79750,null,14732,null
1400000US36081015500,"Census Tract 155, Queens County, New York",110655,null,25436,null
1400000US36081015600,"Census Tract 156, Queens County, New York",70000,null,6680,null
1400000US36081015700,"Census Tract 157, Queens County, New York",62083,null,6780,null
1400000US36081015801,"Census Tract 158.01, Queens County, New York",82583,null,15217,null
1400000US36081015802,"Census Tract 158.02, Queens County, New York",85052,null,32850,null
1400000US36081015900,"Census Tract 159, Queens County, New York",74859,null,7433,null
1400000US36081016100,"Census Tract 161, Queens County, New York",76857,null,8486,null
1400000US36081016300,"Census Tract 163, Queens County, New York",24825,null,8401,null
1400000US36081016400,"Census Tract 164, Queens County, New York",84758,null,30064,null
1400000US36081016600,"Census Tract 166, Queens County, New York",62614,null,17710,null
1400000US36081016800,"Census Tract 168, Queens County, New York",100471,null,6379,null
1400000US36081016900,"Census Tract 169, Queens County, New York",59532,null,16961,null
1400000US36081017000,"Census Tract 170, Queens County, New York",79375,null,17873,null
1400000US36081017101,"Census Tract 171.01, Queens County, New York",-,-,**,**
1400000US36081017102,"Census Tract 171.02, Queens County, New York",-,-,**,**
1400000US36081017200,"Census Tract 172, Queens County, New York",63750,null,24266,null
1400000US36081017400,"Census Tract 174, Queens County, New York",92000,null,14150,null
1400000US36081017600,"Census Tract 176, Queens County, New York",69177,null,19332,null
1400000US36081017800,"Census Tract 178, Queens County, New York",69261,null,15862,null
1400000US36081017901,"Census Tract 179.01, Queens County, New York",59417,null,18711,null
1400000US36081017902,"Census Tract 179.02, Queens County, New York",-,-,**,**
1400000US36081018000,"Census Tract 180, Queens County, New York",83239,null,9565,null
1400000US36081018101,"Census Tract 181.01, Queens County, New York",66629,null,16481,null
1400000US36081018102,"Census Tract 181.02, Queens County, New York",76689,null,9161,null
1400000US36081018200,"Census Tract 182, Queens County, New York",65078,null,10456,null
1400000US36081018300,"Census Tract 183, Queens County, New York",89480,null,21040,null
1400000US36081018401,"Census Tract 184.01, Queens County, New York",66979,null,26503,null
1400000US36081018402,"Census Tract 184.02, Queens County, New York",69375,null,16969,null
1400000US36081018501,"Census Tract 185.01, Queens County, New York",69722,null,21702,null
1400000US36081018502,"Census Tract 185.02, Queens County, New York",97083,null,18160,null
1400000US36081018600,"Census Tract 186, Queens County, New York",68661,null,18861,null
1400000US36081018700,"Census Tract 187, Queens County, New York",91875,null,35741,null
1400000US36081018800,"Census Tract 188, Queens County, New York",71000,null,30802,null
